NumRounds	Winrate		LossRate
1800		0.051		0.954		-12.502
1810		0.051		0.954		-12.553
1820		0.051		0.955		-12.584
1830		0.05		0.955		-12.567
1840		0.05		0.955		-12.582
1850		0.05		0.955		-12.524
1860		0.051		0.954		-12.45
1870		0.052		0.954		-12.439
1880		0.051		0.954		-12.46
1890		0.051		0.954		-12.483
1900		0.051		0.954		-12.508
1910		0.051		0.954		-12.487
1920		0.051		0.954		-12.52
1930		0.051		0.954		-12.5
1940		0.051		0.954		-12.471
1950		0.052		0.954		-12.447
1960		0.051		0.954		-12.461
1970		0.051		0.954		-12.493
1980		0.051		0.954		-12.521
1990		0.05		0.954		-12.538
2000		0.051		0.954		-12.499
2010		0.05		0.954		-12.525
2020		0.051		0.954		-12.504
2030		0.05		0.954		-12.521
2040		0.052		0.954		-12.39
2050		0.052		0.953		-12.361
2060		0.053		0.953		-12.284
2070		0.052		0.953		-12.302
2080		0.052		0.954		-12.316
2090		0.052		0.953		-12.283
2100		0.052		0.954		-12.324
2110		0.053		0.953		-12.248
2120		0.053		0.953		-12.222
2130		0.053		0.953		-12.201
2140		0.054		0.953		-12.197
2150		0.054		0.952		-12.19
2160		0.054		0.952		-12.121
2170		0.055		0.952		-12.104
2180		0.055		0.952		-12.076
2190		0.055		0.951		-12.053
2200		0.056		0.951		-11.998
2210		0.055		0.951		-12.026
2220		0.055		0.952		-12.05
2230		0.055		0.952		-12.076
2240		0.056		0.952		-12.011
2250		0.055		0.952		-12.015
2260		0.056		0.951		-11.949
2270		0.057		0.95		-11.89
2280		0.056		0.951		-11.941
2290		0.057		0.95		-11.848
2300		0.057		0.95		-11.829
2310		0.057		0.95		-11.84
2320		0.057		0.95		-11.865
2330		0.057		0.95		-11.846
2340		0.057		0.95		-11.88
2350		0.058		0.949		-11.791
2360		0.058		0.949		-11.756
2370		0.058		0.949		-11.734
2380		0.059		0.948		-11.667
2390		0.059		0.948		-11.636
2400		0.059		0.948		-11.632
2410		0.059		0.948		-11.633
2420		0.059		0.948		-11.611
2430		0.059		0.948		-11.638
2440		0.06		0.947		-11.573
2450		0.06		0.947		-11.565
2460		0.06		0.947		-11.583
2470		0.06		0.947		-11.577
